digit_1_image,digit_2_image,label
39361,21743,False
11620,17842,True
8453,49474,False
33738,7314,False
31889,30013,False
32906,38129,False
30248,33766,False
41092,2880,False
29382,41387,False
4027,32088,True
27314,44111,True
32846,47574,True
4766,57957,False
21627,40625,True
4365,8403,False
40140,40720,True
24414,38374,True
29108,32414,False
6384,51068,True
56864,43737,True
28811,30223,False
27743,22722,False
25573,26663,True
20981,28602,True
42768,16343,True
9856,44152,True
4335,5892,True
6212,28929,False
49676,49268,False
52284,8394,False
39216,37585,True
43085,7877,False
22659,56294,True
55953,59003,True
19321,40124,True
22519,6675,False
10289,43884,False
14420,54587,False
23456,56361,False
7397,49125,True
36851,14544,True
54470,36005,False
40676,43958,True
1846,11622,False
45164,49117,False
59375,21748,True
383,11686,False
37905,43930,True
4506,9168,False
6113,49778,True
25213,28152,False
21824,10162,False
19944,46350,False
50017,36422,False
58902,3486,False
10475,50331,False
45061,5393,False
28395,42565,False
31187,38998,False
26539,17471,True
50377,34328,True
23121,28805,True
19027,45339,True
33786,42898,False
2934,14183,False
38512,3546,False
13655,20245,False
51212,9120,True
18524,21001,True
541,33323,True
11332,8329,True
34156,45222,True
33526,37415,False
4667,25458,False
29207,1269,True
59352,5031,False
36960,27521,False
45601,41178,True
18528,7416,True
1315,20790,False
53434,41288,False
53599,44351,True
5702,27977,False
16309,29177,False
33598,5088,False
56099,19860,True
14245,21313,False
5074,34213,False
35540,34177,False
51769,23405,False
46742,52747,False
15823,6846,False
17178,13172,False
40251,10172,True
11811,51565,True
29801,48583,False
43798,59535,False
55719,40330,True
9740,28183,True
31378,29604,True
51274,17571,True
23579,33997,True
20846,30882,True
2430,3687,False
53587,18375,True
43073,57620,False
41086,39693,True
29712,37232,False
30102,53991,True
21589,40413,False
32159,9735,False
30156,6905,True
45900,5471,True
2593,16616,False
28161,33602,False
24392,25001,False
24825,26204,False
43661,38422,False
52642,42136,False
4267,21095,True
37360,45349,False
18169,16162,True
22365,5384,False
23432,20832,False
8308,38225,False
20782,37425,False
41395,50976,False
52368,8228,True
43157,44806,True
32612,23212,True
24296,20736,True
14311,22919,True
12368,14567,False
10304,5117,False
54418,50760,True
34020,51423,False
44241,22595,False
39906,25250,True
10793,12052,False
48156,29312,False
27544,24423,True
29721,40798,True
48431,48163,False
15026,34239,True
20775,53914,False
58257,53802,True
24661,45346,True
29641,49559,False
50103,24481,True
10458,52608,True
53430,40398,True
58199,16777,False
42839,32186,True
35565,6600,True
19135,5563,False
18318,30076,False
55379,29291,False
14830,54445,False
56996,22396,False
27824,3530,True
32200,23981,False
25875,5394,True
14443,1805,False
59988,6381,False
50956,9420,True
2534,19271,False
44757,53548,False
50619,47147,False
28765,39555,False
5250,1294,True
13859,53795,True
36745,48527,False
7165,49966,False
15241,19268,True
3154,15973,False
41094,51116,False
4073,7147,False
38325,34377,True
42217,34523,False
47997,9556,True
27519,100,False
15422,36607,True
12072,42722,True
35074,24157,True
35237,36431,False
26170,58220,True
2803,40879,False
23941,16259,False
23926,52600,True
23103,16155,False
51459,38922,False
8588,2867,True
35010,21672,True
55332,51965,True
44708,30720,False
54121,8969,False
47811,51760,False
2381,18786,True
2904,52768,True
59063,2799,False
19844,33052,True
52507,34835,True
16241,2363,True
19210,23916,False
57713,43819,False
17472,8027,True
27996,57308,False
47832,28180,True
21699,12044,True
44501,31919,True
59552,51342,False
51586,5370,False
5107,27602,True
36541,19723,False
6600,5186,False
42509,18924,False
28586,38714,True
10762,44366,False
22514,28665,False
48503,57999,False
39533,27868,True
41135,50964,False
4985,44860,True
23295,32897,True
2078,9506,False
2233,8135,False
15799,51924,True
23226,24539,False
40417,10207,False
23803,23864,True
49149,4974,True
35465,24605,False
20120,41786,False
16006,7303,False
49066,12411,False
33212,24801,False
17589,51690,False
45246,28617,True
40877,19177,True
12879,7900,True
56866,4905,False
11155,57913,True
5675,52195,True
42943,22248,False
36824,36304,False
57433,19190,True
47546,47404,False
52934,24223,True
8089,13426,True
15854,52720,False
1661,23149,True
30000,51770,True
40885,58960,True
4370,20762,False
46073,46182,False
33709,26324,False
53045,36908,False
8347,21294,False
30116,31168,False
8260,56577,True
51232,8613,False
32256,58683,False
55402,8284,False
20436,10957,False
21659,47387,False
23180,34765,False
54516,5102,False
12646,40837,False
8068,40185,False
39501,34204,False
33685,42822,True
39558,38842,True
11406,44023,False
54275,59526,False
55012,57592,False
5368,3023,True
41895,13566,False
39745,41095,True
33373,59274,True
41289,19327,True
15718,51836,False
19029,29099,True
46038,3960,True
29441,27880,False
29825,13131,True
38975,9288,False
55523,46157,True
47208,55478,False
25573,8429,True
33022,36045,False
21431,16196,False
7893,17130,False
15900,9106,False
3351,19491,False
55716,39556,True
15923,55787,False
54245,21968,False
12230,49152,True
33389,34484,True
31990,56650,True
31913,1459,True
26362,33878,False
15435,13819,True
3167,3282,False
31771,38384,False
18280,34415,True
56477,7166,False
8623,56852,False
46752,23463,True
23479,2926,False
3319,36580,True
24292,37039,True
4769,24762,False
49240,35274,False
53172,40061,True
8587,6456,True
23931,51180,True
35797,23449,False
13299,40259,True
32071,2612,True
2582,9108,True
51792,30408,False
9613,38944,False
22008,40955,True
10495,25198,False
38133,21530,False
45551,36119,False
30486,52535,True
24693,22226,True
27935,39042,False
51296,57920,False
39886,31761,False
42175,50401,True
48172,3399,False
11012,33610,True
9538,52927,False
2106,38307,False
12732,1280,True
20073,26842,False
27682,46177,False
27504,33637,False
56246,54666,True
47159,9178,True
37529,21817,True
33694,24171,True
11186,29491,False
35032,22708,False
39193,31088,True
16535,18716,False
14462,19045,True
45304,13328,False
20280,30808,True
35977,51204,True
18415,7850,False
57732,25298,False
49784,51829,True
19505,2806,False
45892,5123,False
59528,28350,False
48080,30756,True
13492,55185,True
36071,44764,True
8836,7044,True
16251,3360,False
42623,15603,True
6681,27704,True
46095,30319,True
45539,51415,False
359,36842,False
27289,43621,True
30649,41852,False
50442,19293,False
18258,41555,False
51301,5949,True
35832,49264,False
11678,28028,False
2413,55720,False
50751,31799,True
49987,58151,True
56495,2423,False
20035,38010,False
22473,19112,True
41249,34846,True
57299,8639,False
17453,12416,False
22191,10812,False
41719,16489,False
955,49127,False
50920,18876,False
11704,40821,False
53279,27416,False
5607,25708,False
12317,9358,False
20703,15912,True
17520,25691,False
29891,50284,False
21093,19319,False
17568,43674,False
44545,15167,True
44629,7880,True
19633,10318,False
44109,32235,True
44390,7563,False
23572,39517,True
14645,8894,False
9895,29195,True
26648,45105,False
48783,34477,True
50825,16598,False
35205,29893,False
5054,59096,True
4087,55241,True
38316,35934,False
10949,22017,True
7481,43753,False
47877,39004,False
5870,57926,True
52088,3602,False
8505,32908,True
29308,36181,True
37417,30930,False
46465,1364,True
16311,52579,True
49765,14557,False
3015,28407,True
45008,4131,True
59621,4580,True
2029,18377,True
11594,49531,False
51100,42865,False
24017,57433,False
28762,56046,False
24097,5201,True
43662,57359,False
7644,11511,False
33912,8196,False
55629,237,True
20029,30971,True
34115,24323,False
16600,30820,True
10027,17632,True
58353,48399,True
2157,53970,True
39535,49355,False
16124,13779,False
6729,39685,False
29872,39947,False
16415,49396,True
26977,29401,False
36144,14513,False
9317,33771,True
15044,52537,False
37060,38424,False
15200,19306,False
44121,34921,True
27724,20174,False
3962,35719,False
41804,45371,False
35649,31818,True
23083,42981,False
50608,33623,False
44773,26683,True
9623,19187,True
11850,48580,True
15451,54721,True
20191,57158,False
53733,30972,False
37639,27663,False
35756,33988,True
26028,16282,False
13094,21143,False
30107,56469,False
5970,34341,True
3417,18047,True
43323,38860,False
58235,4818,True
53656,50818,True
32111,13953,False
19395,58570,False
14156,12673,True
49835,50323,True
58918,15554,False
26605,16040,False
49925,18095,False
29940,34215,False
19739,16748,False
32885,56880,True
29923,6361,False
49061,54094,False
58909,13080,False
20030,26528,False
37645,57615,False
49436,9718,False
17520,37043,False
18885,9843,False
22138,15418,False
36546,53695,False
33469,36861,True
16491,49174,True
46480,41278,True
29571,10865,False
10926,9045,False
11862,59075,False
35103,2259,False
54541,44656,False
51001,439,True
8856,54275,True
4513,47252,False
642,14620,True
23932,3923,False
42410,31328,False
451,35656,True
753,1061,True
34353,18351,False
33665,54226,True
51930,58622,False
7135,6433,True
16144,12817,True
52491,22720,False
51181,25450,False
25014,27229,False
36253,15593,True
20142,45737,True
43678,57213,False
6228,27185,True
24194,35451,False
3635,40947,False
46993,11419,False
33501,56357,True
41501,50498,False
36309,55310,False
59657,35377,True
15403,14129,True
17351,3004,False
45757,18832,False
11957,56693,True
992,13323,True
50185,54728,False
59851,4976,False
10493,36185,False
37933,55622,False
43529,57780,False
24596,48659,False
52725,46092,False
33554,49743,True
3473,6297,True
14920,54037,False
22839,40421,False
49809,20879,True
42353,18349,True
31504,14673,True
35479,24083,False
11975,43715,False
5550,49721,True
51389,15812,False
5421,18017,False
25464,47532,False
49328,26115,True
23140,6866,False
360,20709,True
23066,49040,False
6584,8538,False
12504,28871,True
35737,35580,True
6658,1659,True
23694,37112,False
39887,39963,False
55698,24694,True
19595,27743,False
50174,5494,False
38261,34912,True
45830,25512,False
9217,18078,True
17185,31674,False
4195,11120,True
17649,26982,False
31093,50391,True
24191,16893,True
48141,41730,False
38137,39649,False
30648,7130,False
20478,461,True
21252,54219,True
51795,55573,True
28208,21420,True
52510,53054,False
20172,21529,True
32092,21103,True
26704,21432,True
47253,44677,False
36968,50358,True
21874,25199,False
52585,50613,False
23417,7330,False
39585,36553,False
45569,51223,True
48526,30876,True
29370,53191,True
53560,44547,True
54609,56522,False
43280,32028,True
42308,20349,False
16958,44019,False
47759,28370,False
4799,28796,False
37362,25706,True
34873,2370,True
45086,57714,False
7298,51312,False
43944,44412,False
10745,41624,False
37687,43097,True
48452,21213,True
6836,645,False
17374,14826,True
29827,25086,False
29738,49730,False
23109,1667,False
6736,18912,False
59314,5559,False
55398,48706,True
23343,20948,False
29225,50490,True
34912,32349,False
30564,6294,True
46369,44799,False
20394,4339,True
2889,52176,True
1539,56614,False
41693,7054,True
49389,16349,True
36941,10643,False
35922,27321,True
14900,51371,True
40502,11894,True
42793,43929,False
25364,1860,False
30092,39584,False
24920,279,False
13765,18665,False
38613,6789,False
24525,21881,True
30624,7594,True
43136,55602,False
33840,41103,False
38344,24911,False
37690,7351,True
22539,54489,False
39696,11150,True
59193,39505,False
44922,8918,True
7600,15302,True
7532,11797,True
44574,9133,False
26814,38303,False
38430,25707,False
11975,31254,True
37170,11095,False
18482,9069,False
21125,56141,False
39822,3469,False
595,31120,False
13029,54351,False
36042,32410,True
26222,44020,False
26636,45636,False
31379,10798,True
37837,2067,True
19608,2190,False
14460,34482,True
10864,50278,False
36298,47775,True
35270,32748,True
38316,7611,False
49898,34837,False
34764,52997,False
50699,48017,False
35041,14054,False
6590,47338,False
19986,58316,False
30102,17657,True
55573,52601,False
29409,57687,True
51726,54145,False
14020,54056,False
55494,45675,False
10721,39616,False
52352,13820,False
53708,3929,False
34139,17966,False
21735,47058,True
18513,36758,False
55313,32984,False
9019,50052,False
59196,3847,True
55886,42192,True
46892,57731,True
16754,9736,False
53375,15881,True
31423,9184,False
40374,26547,True
29003,4900,False
27021,34537,False
44664,56534,True
29173,31337,True
37349,157,False
48753,30687,False
54766,4113,False
14006,27541,False
33148,18055,False
53370,18138,False
35102,37086,False
37893,56842,True
50770,22014,False
3049,6635,True
1032,8014,False
29554,30559,True
28678,13506,False
58825,43436,False
10268,56346,True
6026,42109,True
16061,5354,True
42731,58248,True
3437,26583,True
46651,44962,False
28763,43797,True
47037,6338,False
14263,31940,False
8853,39669,False
34794,45454,False
573,502,True
52624,7767,True
44623,8517,False
4583,14725,False
5776,46958,True
6883,21037,True
56768,19153,True
25638,51604,False
42867,45270,True
4536,35534,False
40778,43436,True
29477,23522,True
41940,49939,False
27599,41153,False
55441,13973,False
59772,6703,True
50197,8215,True
22514,27528,False
50942,9037,False
18593,43069,True
16642,37050,True
50158,44402,True
56526,56465,False
13221,33212,True
49910,26262,False
41573,3535,True
33157,25851,True
16151,33485,False
35392,59259,False
24190,21260,False
25921,57392,True
23439,35043,False
50886,31513,False
1137,39273,True
935,17613,False
2637,3993,False
32488,18339,False
27139,45092,False
5354,41210,False
18620,5545,False
5123,32786,True
53884,10331,True
25044,37652,False
20827,46716,True
46913,54542,True
3830,16398,True
29096,7726,False
39357,39111,True
20762,44507,True
7958,855,False
46896,766,True
33258,23228,False
10782,23858,False
50031,52103,False
47125,57129,False
51457,59989,True
22472,53820,False
17404,33592,True
17668,47572,False
33238,30466,True
3592,32044,True
24653,10469,False
49796,6632,True
15299,49408,False
2925,57244,True
16402,3050,True
23340,24548,True
11930,57157,True
37007,53553,True
14442,20587,False
27915,48104,True
17359,53214,False
38228,24997,True
33650,45019,True
11956,14919,False
26881,4574,True
55835,18046,False
20941,5588,False
497,23676,False
19581,37727,True
47586,40029,True
31040,24689,False
49746,49946,False
48854,36614,False
10010,438,True
1509,14969,True
40897,54085,True
22472,95,False
54698,47468,False
6696,13199,False
28151,32973,True
9479,47531,False
6007,2830,False
59824,56372,False
45040,57718,False
29410,48122,True
38850,6367,False
42575,54672,False
4864,38003,True
29136,44270,True
15861,19584,False
54828,20163,False
45034,53594,False
20344,29051,True
15002,4847,True
9047,52021,False
10332,7038,False
30092,31182,False
26062,7774,True
49612,13352,True
19733,29759,False
54940,7731,False
10484,53861,False
53242,45289,False
14372,55690,False
9578,5887,False
23826,26577,False
45274,20069,False
52818,11221,False
27121,56981,False
35657,48131,False
6316,30908,True
53613,52942,False
8096,810,True
55331,52091,False
8724,13230,False
23873,44125,False
38948,39200,False
59111,52342,False
1492,4274,True
43156,29681,False
6126,56485,True
7893,2755,False
3285,10842,False
52927,46541,True
31841,1879,False
43923,27341,False
23696,14344,True
18464,18783,True
56921,9598,True
41030,41354,True
43251,19811,False
26407,56877,True
3963,5669,True
24549,8830,False
12829,41334,True
42128,53492,False
25620,52158,False
30798,34923,False
22032,58802,True
24900,17312,True
1765,21414,False
1972,59720,False
3802,52085,True
33954,22899,False
10617,6676,False
43899,16158,True
34219,52569,False
50980,14658,True
22736,54066,True
11741,15841,False
51932,47469,True
58889,37983,True
47028,46827,True
36426,36161,True
37679,12557,True
34774,19776,False
32862,2513,False
3715,15590,False
1368,35259,True
42,21222,False
53775,8706,False
46073,11442,True
3864,1376,True
39224,47092,True
51658,7399,True
4695,23955,False
37622,6510,True
19306,20643,False
10479,48841,True
50985,41114,True
41767,20301,True
47252,37615,False
14354,42798,True
25358,20612,False
8196,11467,False
46939,38323,False
54816,49648,True
12135,40251,False
59348,52093,True
42736,37845,False
33242,9359,True
47946,5027,True
23233,21452,False
42496,59035,True
54796,47365,True
28636,722,False
13488,16003,False
23474,17222,True
48110,88,False
25856,29355,False
10745,56992,True
31671,56814,False
22498,35013,True
6529,53396,True
50794,55712,False
10821,30199,True
53293,56385,True
19799,1374,False
16720,6748,False
22924,11331,False
10394,47054,False
36637,59877,False
22660,39691,False
45275,1981,False
42054,10660,True
10146,3467,False
22215,13743,False
27434,46622,True
42486,17993,True
15238,6182,False
26341,38251,True
9911,3532,False
242,27409,False
19783,54923,False
12841,6254,False
13844,11381,True
5316,30400,False
20712,52354,False
30233,31402,False
5878,41283,False
11919,23807,True
23711,12030,False
2885,16854,True
29865,16862,False
55777,18056,False
10053,50185,False
5694,44653,True
52056,34725,False
48720,37865,True
37071,4036,True
52713,33503,False
34337,44165,True
36757,56810,False
31890,20069,True
26472,56943,False
33659,38201,True
8009,50521,False
11169,10794,True
53906,12871,False
2840,28389,False
45673,29162,False
54837,41881,False
55590,39763,False
20449,58688,False
5781,26006,False
35406,20866,True
33332,29390,True
52472,46818,False
7245,26555,False
9860,37924,True
7037,37656,False
52421,19209,False
56575,26335,False
24550,42121,False
36709,39120,True
2423,11123,True
25842,9294,True
2514,25376,False
44403,15239,False
49761,31807,False
57806,23885,False
22657,54490,True
19898,17918,True
55333,44764,False
57928,15275,False
20174,49613,True
49837,53204,True
17255,46842,False
38860,41535,True
12542,29577,True
54926,27307,False
48922,33129,True
52887,3638,True
4361,20897,False
8731,50260,False
11586,12872,False
55773,3814,True
2212,30554,False
24137,47088,False
18395,24693,False
32392,25452,True
45538,2052,False
24976,32763,False
11455,56095,False
37682,35370,False
22049,10562,False
48186,53531,False
19137,1852,False
3226,10519,False
57135,14782,True
45306,13828,True
41924,26240,False
57642,52047,False
31726,8832,False
40169,53403,False
14965,16937,True
45797,45597,False
27155,57714,False
54879,22334,True
16162,14032,False
19328,43540,False
37536,6587,False
34279,44267,True
36033,41649,False
19099,44005,True
32265,4228,False
17683,41215,False
55523,17707,True
42201,45697,True
12139,9663,False
59976,3749,False
42482,20438,False
48167,1729,False
18920,16621,True
25941,24891,True
38996,47304,True
23013,48488,False
45887,35800,False
58412,43204,False
32536,19212,True
56031,43944,True
19723,6508,True
8237,47666,False
46597,52061,True
45427,59972,False
42101,5771,False
23789,14937,False
26950,50759,False
23849,16692,False
29790,54859,False
31486,3562,False
31601,59302,True
33541,7985,False
33976,19093,False
3507,56116,False
9134,13381,False
26225,36528,True
9265,20241,False
51957,5343,True
21281,40585,True
21042,42381,True
323,30249,False
13470,49032,True
38539,51009,False
32802,52389,True
8636,41051,False
40742,27528,False
27507,30646,True
288,2434,True
48739,25015,False
59476,21635,False
1215,45243,False
41849,48929,False
15145,46392,False
19973,8307,False
25691,33726,True
10783,4234,True
20021,19535,False
46779,33366,True
27786,57230,True
22985,32841,True
48259,12143,False
54156,27052,False
15299,15006,True
14112,48960,False
39413,33816,False
8215,24585,True
25152,58442,True
49668,34291,False
39683,3165,True
43665,55704,True
3184,46116,False
27951,29728,True
7964,35101,True
30453,45097,False
13738,46498,True
20225,28225,True
44273,34855,True
40033,38908,True
28086,55352,False
34283,48007,True
18991,7596,True
33345,13268,False
51889,17670,True
23982,47028,True
18906,10369,True
36703,33254,False
46011,32199,True
15069,174,False
44885,5916,True
55655,38396,False
9621,5824,False
48313,48314,False
17174,43050,False
30573,19877,True
29817,3255,True
54227,11653,False
56826,19520,False
51617,43509,False
27296,47503,False
6330,56755,False
668,56808,True
44320,43243,False
22051,23957,False
39978,17180,False
24982,54341,True
11785,7324,False
25675,29296,True
53839,24718,False
51523,27018,False
7544,8843,False
56293,10600,True
27900,39483,False
51671,36501,False
11674,39281,False
50174,22973,False
57513,45760,False
32369,32719,False
59183,27568,False
2969,4113,False
42133,20108,False
47086,57890,False
44758,58210,True
33294,33537,False
28985,44225,False
32274,23162,True
9599,54060,True
790,42985,False
33883,56593,False
54897,31826,True
4963,50133,True
20509,15444,False
17785,3267,False
36849,42981,False
25863,52622,False
5227,30727,True
51592,36778,False
5688,55214,False
28660,20220,True
33322,49722,False
6832,27055,True
2312,35745,False
55048,6044,True
57350,32600,False
43731,44875,False
21823,23302,False
54432,14902,True
21238,35949,False
46061,42268,False
46009,29037,False
6496,50643,False
147,22893,True
53468,40752,True
35127,33462,False
45119,6853,False
59793,10925,False
9077,52940,False
6886,16300,False
12516,8042,True
13851,29322,False
47862,22660,True
50518,27797,True
42302,55807,True
51505,59457,False
29343,42355,False
33435,297,True
37039,28980,False
59554,32600,False
46272,38692,False
48728,54352,True
6909,25960,False
32339,56789,True
26835,39122,True
18369,26672,False
18825,29061,False
9186,27669,True
54311,45076,False
45747,47388,False
13422,14012,False
44142,22113,False
47460,43440,True
33771,36323,False
45651,7424,False
36086,30848,False
43354,48119,False
56543,54589,False
52060,809,False
1715,25519,False
3514,44790,True
13357,17948,True
19242,45686,False
9443,54073,False
46189,52318,False
13130,48518,False
24030,54290,False
6595,39613,True
49518,43240,True
15240,32753,True
44553,42731,False
25567,25974,True
50759,44044,True
35415,3483,True
49605,16868,False
41438,57922,True
53474,14506,True
48625,37779,True
51755,48391,False
19760,30044,False
45640,4931,False
11588,49028,True
25279,2693,False
17834,35707,True
8393,10397,False
351,21156,True
45610,10003,True
10224,21658,False
51618,41758,True
